plot_id,year,crop_type,yield_kg_per_hectare,sowing_date,harvest_date,latitude,longitude,district,ndvi_mean,ndwi_mean,blue,green,red,nir,data_source,pH,organic_carbon,N_available,P_available,K_available,soil_health_status,data_source_soil,temperature,humidity,rainfall,wind_speed,data_source_weather,vegetation_health_score,soil_fertility_index,heat_stress,cold_stress,drought_risk,N_P_ratio,N_K_ratio,P_K_ratio,sowing_month,sowing_day_of_year,is_kharif,is_rabi,soil_pH_category,yield_potential_score,season
PB_012,2023,Cotton,428.1,2023-11-18,2024-4-09,30.129342591321222,74.96263838845648,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.918163694679571,0.2910090369572908,138.61147867257824,16.757128183627746,201.3523818508256,Poor,Punjab_Research_Model_Southern,23.81,97,0.0,4.03,OpenWeatherMap,0.5780070570310439,0.422586375291772,0.0,0.0,0.0,7.805962610574578,0.6850004798795143,0.08281161817991903,11,322,0,1,Slightly_Alkaline,0.6213370200775742,Rabi
PB_012,2024,Wheat,3699.8,2024-11-08,2025-4-17,30.129342591321222,74.96263838845648,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.918163694679571,0.2910090369572908,138.61147867257824,16.757128183627746,201.3523818508256,Poor,Punjab_Research_Model_Southern,23.81,97,0.0,4.03,OpenWeatherMap,0.5780070570310439,0.422586375291772,0.0,0.0,0.0,7.805962610574578,0.6850004798795143,0.08281161817991903,11,313,0,1,Slightly_Alkaline,0.6213370200775742,Rabi
PB_012,2024,Rice,4488.6,2024-06-15,2024-10-19,30.129342591321222,74.96263838845648,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.918163694679571,0.2910090369572908,138.61147867257824,16.757128183627746,201.3523818508256,Poor,Punjab_Research_Model_Southern,23.81,97,0.0,4.03,OpenWeatherMap,0.5780070570310439,0.422586375291772,0.0,0.0,0.0,7.805962610574578,0.6850004798795143,0.08281161817991903,6,167,1,0,Slightly_Alkaline,0.6213370200775742,Kharif
PB_012,2024,Cotton,368.5,2024-11-11,2025-4-04,30.129342591321222,74.96263838845648,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.918163694679571,0.2910090369572908,138.61147867257824,16.757128183627746,201.3523818508256,Poor,Punjab_Research_Model_Southern,23.81,97,0.0,4.03,OpenWeatherMap,0.5780070570310439,0.422586375291772,0.0,0.0,0.0,7.805962610574578,0.6850004798795143,0.08281161817991903,11,316,0,1,Slightly_Alkaline,0.6213370200775742,Rabi
PB_013,2022,Wheat,5031.3,2022-11-18,2023-4-05,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,11,322,0,1,Neutral,0.6701536317655843,Rabi
PB_013,2022,Rice,6079.8,2022-06-03,2022-10-08,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,6,154,1,0,Neutral,0.6701536317655843,Kharif
PB_013,2022,Cotton,556.0,2022-11-03,2023-4-13,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,11,307,0,1,Neutral,0.6701536317655843,Rabi
PB_013,2023,Wheat,5114.5,2023-11-06,2024-4-14,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,11,310,0,1,Neutral,0.6701536317655843,Rabi
PB_013,2023,Rice,6075.9,2023-06-16,2023-10-24,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,6,167,1,0,Neutral,0.6701536317655843,Kharif
PB_013,2023,Cotton,530.3,2023-11-08,2024-4-01,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,11,312,0,1,Neutral,0.6701536317655843,Rabi
PB_013,2024,Wheat,4921.0,2024-11-03,2025-4-09,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,11,308,0,1,Neutral,0.6701536317655843,Rabi
PB_013,2024,Rice,6136.9,2024-06-02,2024-10-09,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,6,154,1,0,Neutral,0.6701536317655843,Kharif
PB_013,2024,Cotton,621.7,2024-11-18,2025-4-01,31.2472315723305,75.86291569070387,Jalandhar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.498579130426813,0.5805702177106252,171.12612006233357,14.12736973652137,262.660057182178,Good,Punjab_Research_Model_Central,22.99,97,2.0,3.18,OpenWeatherMap,0.5780070570310439,0.5446279045117973,0.0,0.0,0.0,11.312351257548166,0.6490407454629832,0.05358175935902173,11,323,0,1,Neutral,0.6701536317655843,Rabi
PB_014,2022,Wheat,4980.6,2022-11-19,2023-4-05,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,11,323,0,1,Slightly_Alkaline,0.6228439097015963,Rabi
PB_014,2022,Rice,6190.1,2022-06-19,2022-10-03,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,6,170,1,0,Slightly_Alkaline,0.6228439097015963,Kharif
PB_014,2022,Cotton,537.4,2022-11-07,2023-4-12,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,11,311,0,1,Slightly_Alkaline,0.6228439097015963,Rabi
PB_014,2023,Wheat,4418.3,2023-11-19,2024-4-10,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,11,323,0,1,Slightly_Alkaline,0.6228439097015963,Rabi
PB_014,2023,Rice,5360.1,2023-06-19,2023-10-20,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,6,170,1,0,Slightly_Alkaline,0.6228439097015963,Kharif
PB_014,2023,Cotton,500.1,2023-11-06,2024-4-02,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,11,310,0,1,Slightly_Alkaline,0.6228439097015963,Rabi
PB_014,2024,Wheat,4386.4,2024-11-06,2025-4-22,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,11,311,0,1,Slightly_Alkaline,0.6228439097015963,Rabi
PB_014,2024,Rice,5319.8,2024-06-06,2024-10-15,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,6,158,1,0,Slightly_Alkaline,0.6228439097015963,Kharif
PB_014,2024,Cotton,580.7,2024-11-17,2025-4-11,31.543961922484115,75.01411597315699,Amritsar,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.5247280451864444,0.506259100350942,125.47863212743056,9.837132708402006,210.2265886010905,Medium,Punjab_Research_Model_Northern,22.65,97,0.0,3.52,OpenWeatherMap,0.5780070570310439,0.42635359935182743,0.0,0.0,0.0,11.578582223150892,0.5940475247858202,0.04657146987768575,11,322,0,1,Slightly_Alkaline,0.6228439097015963,Rabi
PB_015,2022,Wheat,4165.2,2022-11-05,2023-4-12,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,11,309,0,1,Slightly_Alkaline,0.6597418325797832,Rabi
PB_015,2022,Rice,4600.9,2022-06-12,2022-10-23,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,6,163,1,0,Slightly_Alkaline,0.6597418325797832,Kharif
PB_015,2022,Cotton,502.9,2022-11-11,2023-4-04,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,11,315,0,1,Slightly_Alkaline,0.6597418325797832,Rabi
PB_015,2023,Wheat,3745.7,2023-11-18,2024-4-04,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,11,322,0,1,Slightly_Alkaline,0.6597418325797832,Rabi
PB_015,2023,Rice,4687.1,2023-06-02,2023-10-18,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,6,153,1,0,Slightly_Alkaline,0.6597418325797832,Kharif
PB_015,2023,Cotton,430.6,2023-11-04,2024-4-16,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,11,308,0,1,Slightly_Alkaline,0.6597418325797832,Rabi
PB_015,2024,Wheat,4072.5,2024-11-15,2025-4-22,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,11,320,0,1,Slightly_Alkaline,0.6597418325797832,Rabi
PB_015,2024,Rice,4359.6,2024-06-14,2024-10-15,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,6,166,1,0,Slightly_Alkaline,0.6597418325797832,Kharif
PB_015,2024,Cotton,435.6,2024-11-18,2025-4-21,30.228638521483497,76.26724269893637,Patiala,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,8.13743782596892,0.6990598010331602,147.64069110142898,9.13337950326017,206.85833211931464,Poor,Punjab_Research_Model_Southern,23.15,96,0.0,4.87,OpenWeatherMap,0.5780070570310439,0.5185984065472947,0.0,0.0,0.0,14.569738659637604,0.7102947935552587,0.04394040599737631,11,323,0,1,Slightly_Alkaline,0.6597418325797832,Rabi
PB_016,2022,Wheat,3797.4,2022-11-11,2023-4-10,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,11,315,0,1,Slightly_Alkaline,0.5158098757157726,Rabi
PB_016,2022,Rice,4095.3,2022-06-01,2022-10-22,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,6,152,1,0,Slightly_Alkaline,0.5158098757157726,Kharif
PB_016,2022,Cotton,516.0,2022-11-12,2023-4-02,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,11,316,0,1,Slightly_Alkaline,0.5158098757157726,Rabi
PB_016,2023,Wheat,3599.0,2023-11-11,2024-4-21,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,11,315,0,1,Slightly_Alkaline,0.5158098757157726,Rabi
PB_016,2023,Rice,4928.1,2023-06-10,2023-10-17,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,6,161,1,0,Slightly_Alkaline,0.5158098757157726,Kharif
PB_016,2023,Cotton,480.4,2023-11-19,2024-4-11,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,11,323,0,1,Slightly_Alkaline,0.5158098757157726,Rabi
PB_016,2024,Wheat,3900.2,2024-11-09,2025-4-10,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,11,314,0,1,Slightly_Alkaline,0.5158098757157726,Rabi
PB_016,2024,Rice,3827.2,2024-06-02,2024-10-21,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,6,154,1,0,Slightly_Alkaline,0.5158098757157726,Kharif
PB_016,2024,Cotton,430.4,2024-11-02,2025-4-22,30.20897541628931,74.7873433606566,Bathinda,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.916211581445637,0.2998498907907242,114.12541022495816,-7.529685215397961,296.6984757655441,Poor,Punjab_Research_Model_Southern,23.85,97,0.0,3.73,OpenWeatherMap,0.5780070570310439,0.1587685143872682,0.0,0.0,0.0,-17.47793445782556,0.3833590680351315,-0.02529299216610048,11,307,0,1,Slightly_Alkaline,0.5158098757157726,Rabi
PB_017,2022,Wheat,5063.4,2022-11-17,2023-4-20,31.986029057415312,75.23318446371124,Gurdaspur,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.428589115928324,0.5300633843998731,148.9221890396007,18.77369492782228,250.0844647481738,Medium,Punjab_Research_Model_Northern,22.66,96,0.0,2.47,OpenWeatherMap,0.5780070570310439,0.5486844920777727,0.0,0.0,0.0,7.531328342183635,0.5931159030048427,0.07477043610265349,11,321,0,1,Neutral,0.6717762667919744,Rabi
PB_017,2022,Rice,4301.0,2022-06-01,2022-10-15,31.986029057415312,75.23318446371124,Gurdaspur,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.428589115928324,0.5300633843998731,148.9221890396007,18.77369492782228,250.0844647481738,Medium,Punjab_Research_Model_Northern,22.66,96,0.0,2.47,OpenWeatherMap,0.5780070570310439,0.5486844920777727,0.0,0.0,0.0,7.531328342183635,0.5931159030048427,0.07477043610265349,6,152,1,0,Neutral,0.6717762667919744,Kharif
PB_017,2022,Cotton,574.3,2022-11-01,2023-4-22,31.986029057415312,75.23318446371124,Gurdaspur,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.428589115928324,0.5300633843998731,148.9221890396007,18.77369492782228,250.0844647481738,Medium,Punjab_Research_Model_Northern,22.66,96,0.0,2.47,OpenWeatherMap,0.5780070570310439,0.5486844920777727,0.0,0.0,0.0,7.531328342183635,0.5931159030048427,0.07477043610265349,11,305,0,1,Neutral,0.6717762667919744,Rabi
PB_017,2023,Wheat,4548.8,2023-11-17,2024-4-11,31.986029057415312,75.23318446371124,Gurdaspur,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.428589115928324,0.5300633843998731,148.9221890396007,18.77369492782228,250.0844647481738,Medium,Punjab_Research_Model_Northern,22.66,96,0.0,2.47,OpenWeatherMap,0.5780070570310439,0.5486844920777727,0.0,0.0,0.0,7.531328342183635,0.5931159030048427,0.07477043610265349,11,321,0,1,Neutral,0.6717762667919744,Rabi
PB_017,2023,Rice,5489.6,2023-06-09,2023-10-03,31.986029057415312,75.23318446371124,Gurdaspur,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.428589115928324,0.5300633843998731,148.9221890396007,18.77369492782228,250.0844647481738,Medium,Punjab_Research_Model_Northern,22.66,96,0.0,2.47,OpenWeatherMap,0.5780070570310439,0.5486844920777727,0.0,0.0,0.0,7.531328342183635,0.5931159030048427,0.07477043610265349,6,160,1,0,Neutral,0.6717762667919744,Kharif
PB_017,2023,Cotton,412.8,2023-11-17,2024-4-19,31.986029057415312,75.23318446371124,Gurdaspur,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.428589115928324,0.5300633843998731,148.9221890396007,18.77369492782228,250.0844647481738,Medium,Punjab_Research_Model_Northern,22.66,96,0.0,2.47,OpenWeatherMap,0.5780070570310439,0.5486844920777727,0.0,0.0,0.0,7.531328342183635,0.5931159030048427,0.07477043610265349,11,321,0,1,Neutral,0.6717762667919744,Rabi
PB_017,2024,Wheat,3373.0,2024-11-19,2025-4-03,31.986029057415312,75.23318446371124,Gurdaspur,0.724507122951685,0.2361735698828815,0.0929537707620138,0.1304605971281605,0.0576584662527666,0.3382931521525409,Synthetic_Fallback,7.428589115928324,0.5300633843998731,148.9221890396007,18.77369492782228,250.0844647481738,Medium,Punjab_Research_Model_Northern,22.66,96,0.0,2.47,OpenWeatherMap,0.5780070570310439,0.5486844920777727,0.0,0.0,0.0,7.531328342183635,0.5931159030048427,0.07477043610265349,11,324,0,1,Neutral,0.6717762667919744,Rabi
